"","unique.id","species","number.caught","weight.caught"
"549","P-1972-106-37",40,44.6764705882353,12.7647058823529
"550","P-1972-106-37",60,1.35448916408669,0
"545","P-1972-106-37",201,3.08823529411765,5.14705882352941
"546","P-1972-106-37",300,1.02941176470588,0
"548","P-1972-106-37",640,1.02941176470588,0
"565","P-1972-106-38",10,52.7275,67.62875
"551","P-1972-106-38",12,7.29166666666667,18.5606060606061
"562","P-1972-106-38",42,75.408618127786,21.7080152671756
"555","P-1972-106-38",43,475.63425,162.61
"561","P-1972-106-38",60,204.934210526316,16.1184210526316
"563","P-1972-106-38",62,28.875,4.375
"564","P-1972-106-38",63,691.810344827586,28.6523929471033
"559","P-1972-106-38",122,1.75,0.875
"556","P-1972-106-38",204,0.875,1.75
"554","P-1972-106-38",300,8.75,0.875
"557","P-1972-106-38",320,2.625,3.5
"560","P-1972-106-38",640,8.75,10.5
"572","P-1972-106-39",10,173.211111111111,292.930555555556
"575","P-1972-106-39",12,42.7188552188552,125.94696969697
"571","P-1972-106-39",42,66.4520389631831,16.6984732824427
"569","P-1972-106-39",43,438.143611111111,162.61
"573","P-1972-106-39",60,230.902777777778,41.5752923976608
"566","P-1972-106-39",62,149.722222222222,23.3333333333333
"570","P-1972-106-39",204,5.83333333333333,4.86111111111111
"568","P-1972-106-39",300,7.77777777777778,0.972222222222222
"574","P-1972-106-39",640,0.972222222222222,0.972222222222222
"578","P-1972-106-40",10,79.5632352941177,66.0779411764706
"579","P-1972-106-40",12,4.67914438502674,11.6978609625668
"576","P-1972-106-40",42,44.3580106634035,15.7162101481814
"580","P-1972-106-40",43,184.131911764706,78.9136764705882
"582","P-1972-106-40",60,224.84520123839,42.6664086687307
"581","P-1972-106-40",62,130.735294117647,20.5882352941176
"590","P-1972-106-41",10,220.653125,275.1
"589","P-1972-106-41",42,11.3763001485884,4.17461832061069
"588","P-1972-106-41",43,17.78546875,7.62234375
"583","P-1972-106-41",60,11.5131578947368,2.15871710526316
"584","P-1972-106-41",62,10.9375,2.1875
"587","P-1972-106-41",201,4.375,7.65625
"591","P-1972-106-41",204,1.09375,1.09375
"585","P-1972-106-41",640,3.28125,5.46875
"592","P-1972-106-42",10,252.175,188.794117647059
"598","P-1972-106-42",40,113.605882352941,22.9764705882353
"594","P-1972-106-42",60,49.4388544891641,10.8359133126935
"595","P-1972-106-42",118,2.05882352941176,2.05882352941176
"597","P-1972-106-42",201,5.14705882352941,9.26470588235294
"593","P-1972-106-42",300,1.02941176470588,0
"596","P-1972-106-42",501,1.02941176470588,1.02941176470588
"601","P-1972-106-43",10,436.923529411765,471.985294117647
"600","P-1972-106-43",40,659.935294117647,88.0764705882353
"599","P-1972-106-43",60,167.279411764706,31.8304953560372
"602","P-1972-106-43",201,3.08823529411765,5.14705882352941
"606","P-1972-106-44",10,399.7546875,391.1578125
"604","P-1972-106-44",40,718.8125,116.6375
"603","P-1972-106-44",60,177.014802631579,39.5764802631579
"605","P-1972-106-44",201,1.09375,1.09375
"615","P-1972-106-45",10,35.0617647058824,36.4102941176471
"611","P-1972-106-45",12,1.55971479500891,3.89928698752228
"607","P-1972-106-45",40,39.5705882352941,7.65882352941177
"612","P-1972-106-45",41,1.59558823529412,3.19117647058824
"609","P-1972-106-45",42,6.11834629840049,1.96452626852268
"614","P-1972-106-45",43,59.7830882352941,28.6958823529412
"616","P-1972-106-45",201,1.02941176470588,1.02941176470588
"617","P-1972-106-45",204,2.05882352941176,3.08823529411765
"608","P-1972-106-45",300,2.05882352941176,0
"610","P-1972-106-45",320,1.02941176470588,1.02941176470588
"613","P-1972-106-45",640,1.02941176470588,1.02941176470588
"624","P-1972-106-46",10,25.790625,31.521875
"619","P-1972-106-46",12,11.6003787878788,30.6581439393939
"622","P-1972-106-46",40,2.7125,0
"625","P-1972-106-46",42,4.87555720653789,2.08730916030534
"621","P-1972-106-46",43,55.8971875,27.94859375
"620","P-1972-106-46",60,36.6981907894737,5.03700657894737
"623","P-1972-106-46",62,56.875,6.5625
"627","P-1972-106-47",10,115.898611111111,136.276388888889
"629","P-1972-106-47",40,942.744444444444,149.488888888889
"626","P-1972-106-47",60,0.639619883040936,0
"630","P-1972-106-47",62,1.94444444444444,0
"631","P-1972-106-47",201,1.94444444444444,3.88888888888889
"634","P-1972-106-48",10,39.3,55.675
"636","P-1972-106-48",40,1230.7,300.7
"635","P-1972-106-48",41,9.22619047619048,9.22619047619048
"637","P-1972-106-48",201,2.14,6.12
"633","P-1972-106-48",642,5,10
"639","P-1972-106-49",10,48.5470588235294,118.670588235294
"641","P-1972-106-49",40,229.764705882353,43.4
"640","P-1972-106-49",201,1.02941176470588,2.05882352941176
"638","P-1972-106-49",642,2.05882352941176,2.05882352941176
"646","P-1972-106-50",10,26.5447368421053,34.9907894736842
"648","P-1972-106-50",40,173.6,38.8315789473684
"647","P-1972-106-50",64,186.479358511007,0
"652","P-1972-106-51",10,50.435,88.6433333333333
"651","P-1972-106-51",40,243.04,67.9933333333333
"649","P-1972-106-51",60,237.171052631579,72.1491228070175
"650","P-1972-106-51",118,1.16666666666667,1.16666666666667
"655","P-1972-106-53",40,82.9705882352941,11.4882352941176
"654","P-1972-106-53",64,364.731686499469,0
"656","P-1972-106-54",10,87.115,117.681666666667
"658","P-1972-106-54",40,104.16,26.04
"659","P-1972-106-54",201,8.16666666666667,12.8333333333333
"663","P-1972-106-55",10,154.74375,204.8921875
"660","P-1972-106-55",16,1.09375,2.1875
"664","P-1972-106-55",40,332.28125,54.25
"662","P-1972-106-55",41,3.390625,3.390625
"667","P-1972-106-55",201,1.09375,1.09375
"666","P-1972-106-55",622,12.03125,0
"670","P-1972-106-56",10,43.7659090909091,54.1863636363636
"672","P-1972-106-56",12,1.20523415977961,0
"675","P-1972-106-56",40,435.972727272727,100.609090909091
"669","P-1972-106-56",41,7.39772727272727,4.93181818181818
"674","P-1972-106-56",60,2.0933014354067,1.04665071770335
"673","P-1972-106-56",201,1.59090909090909,1.59090909090909
"671","P-1972-106-56",622,15.9090909090909,0
"676","P-1972-106-57",10,145.191666666667,183.4
"680","P-1972-106-57",23,5.27426160337553,0
"681","P-1972-106-57",40,162.75,54.25
"677","P-1972-106-57",201,1.45833333333333,0
"678","P-1972-106-57",304,45.2083333333333,1.45833333333333
"679","P-1972-106-57",306,1.45833333333333,0
"682","P-1972-106-57",622,10.2083333333333,0
"686","P-1972-106-58",10,44.5014705882353,66.0779411764706
"685","P-1972-106-58",40,426.341176470588,91.9058823529412
"687","P-1972-106-58",43,315.654705882353,169.783970588235
"683","P-1972-106-58",60,235.681114551084,15.5766253869969
"688","P-1972-106-58",63,8367.13995943205,344.865906060157
"690","P-1972-106-58",201,1.02941176470588,1.02941176470588
"689","P-1972-106-58",204,11.3235294117647,16.4705882352941
"684","P-1972-106-58",300,29.8529411764706,6.1764705882353
"695","P-1972-106-59",10,107.882352941176,103.836764705882
"694","P-1972-106-59",23,1.86150409530901,0
"697","P-1972-106-59",31,1.02941176470588,0
"693","P-1972-106-59",40,418.682352941177,62.5470588235294
"691","P-1972-106-59",60,2.03173374613003,0
"696","P-1972-106-59",300,4.11764705882353,1.02941176470588
"692","P-1972-106-59",642,19.5588235294118,35
"705","P-1972-106-60",10,157.777941176471,99.7911764705883
"704","P-1972-106-60",40,140.411764705882,28.0823529411765
"707","P-1972-106-60",60,959.655572755418,218.75
"706","P-1972-106-60",118,2.05882352941176,2.05882352941176
"702","P-1972-106-60",642,1.02941176470588,1.02941176470588
"713","P-1972-106-61",10,14.0097222222222,20.3777777777778
"712","P-1972-106-61",40,271.25,36.1666666666667
"708","P-1972-106-61",41,1.50694444444444,1.50694444444444
"710","P-1972-106-61",340,1.94444444444444,0
"709","P-1972-106-61",642,6.80555555555556,3.88888888888889
"715","P-1972-106-62",10,1.20657894736842,2.41315789473684
"717","P-1972-106-62",40,41.1157894736842,9.13684210526316
"716","P-1972-106-62",64,15.5399465425839,0
"714","P-1972-106-62",361,24.8684210526316,0
"718","P-1972-106-62",622,0.921052631578947,0
"719","P-1972-106-62",642,1.84210526315789,1.84210526315789
"723","P-1972-106-63",10,5.502,14.672
"721","P-1972-106-63",23,170.886075949367,88.6075949367088
"724","P-1972-106-63",41,2.17,1.085
"722","P-1972-106-63",241,0.7,0
"726","P-1972-106-64",10,17.5308823529412,45.85
"727","P-1972-106-64",12,9.35828877005348,4.67914438502674
"728","P-1972-106-64",23,1435.21965748325,934.475055845123
"731","P-1972-106-64",40,1.27647058823529,0
"725","P-1972-106-64",41,9.57352941176471,3.19117647058824
"732","P-1972-106-64",201,5.14705882352941,3.08823529411765
"730","P-1972-106-64",202,2.05882352941176,1.02941176470588
"735","P-1972-106-65",10,7.64166666666667,10.1888888888889
"734","P-1972-106-65",23,7.0323488045007,3.51617440225035
"742","P-1972-106-66",10,29.475,40.9375
"738","P-1972-106-66",12,3.78787878787879,1.89393939393939
"741","P-1972-106-66",23,2669.52983725136,1460.21699819168
"739","P-1972-106-66",41,15.5,7.75
"740","P-1972-106-66",201,1.25,2.5
"737","P-1972-106-66",202,1.25,1.25
"747","P-1972-106-67",10,68.775,94.7566666666667
"746","P-1972-106-67",23,126.582278481013,44.3037974683544
"744","P-1972-106-67",40,56.42,17.36
"745","P-1972-106-67",41,9.04166666666667,5.425
"748","P-1972-106-67",201,2.33333333333333,2.33333333333333
"743","P-1972-106-67",202,2.33333333333333,1.16666666666667
"751","P-1972-106-68",10,43.1529411764706,75.5176470588235
"750","P-1972-106-68",40,22.9764705882353,5.10588235294118
"753","P-1972-106-68",41,1.59558823529412,3.19117647058824
"749","P-1972-106-68",201,10.2941176470588,11.3235294117647
"754","P-1972-106-68",202,1.02941176470588,0
"757","P-1972-106-69",10,5.73125,10.0296875
"755","P-1972-106-69",40,4.06875,0
"758","P-1972-106-69",64,18.4536865193184,0
"756","P-1972-106-69",201,1.09375,0
"764","P-1972-106-70",10,8.09117647058824,10.7882352941176
"765","P-1972-106-70",40,6.38235294117647,1.27647058823529
"763","P-1972-106-70",41,1.59558823529412,0
"766","P-1972-106-70",60,0.677244582043344,0
"772","P-1972-106-71",40,9.64444444444444,1.20555555555556
"771","P-1972-106-71",60,0.639619883040936,0
"770","P-1972-106-71",64,147.629492154547,0
"773","P-1972-106-71",622,1.94444444444444,0
"768","P-1972-106-71",642,0.972222222222222,0.972222222222222
"776","P-1972-106-72",10,161.823529411765,571.776470588235
"777","P-1972-106-72",40,162.111764705882,45.9529411764706
"775","P-1972-106-72",60,40.6346749226006,8.12693498452012
"778","P-1972-106-72",201,1.02941176470588,1.02941176470588
"779","P-1972-106-72",320,1.02941176470588,1.02941176470588
"784","P-1972-106-73",10,224.155555555556,157.927777777778
"782","P-1972-106-73",12,0.736531986531986,0.736531986531986
"781","P-1972-106-73",40,153.105555555556,27.7277777777778
"783","P-1972-106-73",60,395.924707602339,91.4656432748538
"806","P-1973-122-1",10,10.9166666666667,6.55
"808","P-1973-122-1",12,15.7828282828283,10.1010101010101
"802","P-1973-122-1",42,4.95294700346706,1.59033078880407
"809","P-1973-122-1",43,784.0125,141.315833333333
"807","P-1973-122-1",60,64.6929824561403,14.2543859649123
"796","P-1973-122-1",62,185,30.8333333333333
"800","P-1973-122-1",63,1247.94745484401,50.3778337531486
"805","P-1973-122-1",122,0.833333333333333,0
"801","P-1973-122-1",204,2.5,5
"798","P-1973-122-1",300,29.1666666666667,4.16666666666667
"797","P-1973-122-1",320,9.16666666666667,5
"804","P-1973-122-1",640,2.5,4.16666666666667
"879","P-1973-122-2",10,13.4852941176471,2.69705882352941
"875","P-1973-122-2",12,16.3770053475936,3.89928698752228
"873","P-1973-122-2",43,901.528970588235,272.610882352941
"872","P-1973-122-2",62,164.705882352941,23.6764705882353
"874","P-1973-122-2",63,1090.26369168357,33.7086975848274
"877","P-1973-122-2",122,5.14705882352941,1.02941176470588
"871","P-1973-122-2",204,4.11764705882353,5.14705882352941
"881","P-1973-122-2",300,6.1764705882353,1.02941176470588
"882","P-1973-122-2",320,3.08823529411765,2.05882352941176
"880","P-1973-122-2",640,5.14705882352941,4.11764705882353
"923","P-1973-122-3",12,2.20959595959596,2.94612794612795
"926","P-1973-122-3",40,28.9333333333333,7.23333333333333
"924","P-1973-122-3",43,42.9109722222222,9.03388888888889
"925","P-1973-122-3",62,34.0277777777778,7.77777777777778
"921","P-1973-122-3",122,0.972222222222222,0
"922","P-1973-122-3",320,0.972222222222222,0
"976","P-1973-122-4",12,162.990196078431,209.001782531194
"972","P-1973-122-4",40,453.147058823529,112.329411764706
"977","P-1973-122-4",42,1.52958657460012,0
"971","P-1973-122-4",43,4.78264705882353,2.39132352941176
"970","P-1973-122-4",60,1336.88080495356,113.777089783282
"974","P-1973-122-4",62,238.823529411765,46.3235294117647
"973","P-1973-122-4",63,2241.37931034483,85.5682323307157
"975","P-1973-122-4",201,3.08823529411765,5.14705882352941
"1061","P-1973-122-5",10,2.41315789473684,2.41315789473684
"1065","P-1973-122-5",40,320.931578947368,76.521052631579
"1060","P-1973-122-5",60,4.84764542936288,1.21191135734072
"1062","P-1973-122-5",62,2.76315789473684,0
"1064","P-1973-122-5",63,2.26860254083485,0
"1059","P-1973-122-5",201,11.0526315789474,20.2631578947368
"1063","P-1973-122-5",622,0.921052631578947,0
"1137","P-1973-122-6",10,1.09166666666667,1.09166666666667
"1136","P-1973-122-6",40,214.933333333333,41.3333333333333
"1132","P-1973-122-6",41,3.875,2.58333333333333
"1135","P-1973-122-6",201,6.66666666666667,4.16666666666667
"1133","P-1973-122-6",202,0.833333333333333,0.833333333333333
"1134","P-1973-122-6",642,3.33333333333333,0.833333333333333
"1181","P-1973-122-7",10,5.39411764705882,1.34852941176471
"1179","P-1973-122-7",40,135.305882352941,22.9764705882353
"1180","P-1973-122-7",42,3.05917314920024,1.96452626852268
"1182","P-1973-122-7",201,4.11764705882353,6.1764705882353
"1221","P-1973-122-9",10,14.1916666666667,20.7416666666667
"1218","P-1973-122-9",43,3.87166666666667,1.93583333333333
"1219","P-1973-122-9",60,1.09649122807018,0.548245614035088
"1222","P-1973-122-9",320,0.833333333333333,0
"1220","P-1973-122-9",640,0.833333333333333,2.5
"815","P-1973-122-10",10,20.3777777777778,7.64166666666667
"816","P-1973-122-10",40,18.0833333333333,8.43888888888889
"814","P-1973-122-10",42,57.7843817071157,11.1323155216285
"813","P-1973-122-10",43,243.915,97.1143055555556
"811","P-1973-122-10",60,2.55847953216374,0.639619883040936
"812","P-1973-122-10",201,2.91666666666667,1.94444444444444
"817","P-1973-122-10",300,9.72222222222222,1.94444444444444
"810","P-1973-122-10",320,0.972222222222222,0.972222222222222
"820","P-1973-122-11",10,21.77875,16.0475
"823","P-1973-122-11",40,3.255,1.085
"824","P-1973-122-11",42,10.4011887072808,1.66984732824427
"821","P-1973-122-11",43,77.23975,26.424125
"818","P-1973-122-11",201,1.75,2.625
"822","P-1973-122-11",300,1.75,0
"819","P-1973-122-11",320,0.875,0.875
"826","P-1973-122-12",10,7.1640625,1.4328125
"830","P-1973-122-12",40,199.36875,29.8375
"829","P-1973-122-12",42,1.62518573551263,0
"825","P-1973-122-12",60,0.719572368421053,0
"828","P-1973-122-12",201,3.28125,5.46875
"827","P-1973-122-12",300,2.1875,0
"832","P-1973-122-13",40,6.2,1.03333333333333
"842","P-1973-122-14",10,5.09444444444444,1.27361111111111
"838","P-1973-122-14",23,158.227848101266,3.51617440225035
"843","P-1973-122-14",40,254.372222222222,26.5222222222222
"840","P-1973-122-14",41,13.5625,9.04166666666667
"841","P-1973-122-14",201,45.6944444444444,13.6111111111111
"834","P-1973-122-14",202,28.1944444444444,1.94444444444444
"833","P-1973-122-14",300,0.972222222222222,0
"839","P-1973-122-14",304,0.972222222222222,0
"835","P-1973-122-14",642,19.4444444444444,2.91666666666667
"845","P-1973-122-15",10,5.39411764705882,28.3191176470588
"847","P-1973-122-15",12,0.779857397504456,0
"850","P-1973-122-15",23,344.378257632167,85.6291883842144
"849","P-1973-122-15",201,3.08823529411765,1.02941176470588
"848","P-1973-122-15",300,1.02941176470588,0
"851","P-1973-122-15",306,1.02941176470588,0
"855","P-1973-122-16",10,9.17,15.2833333333333
"854","P-1973-122-16",11,9.33333333333333,19.8333333333333
"857","P-1973-122-16",23,23.2067510548523,2.10970464135021
"853","P-1973-122-16",40,4.34,2.89333333333333
"852","P-1973-122-16",50,1.16666666666667,4.66666666666667
"856","P-1973-122-16",201,1.16666666666667,1.16666666666667
"859","P-1973-122-17",10,3.82083333333333,3.82083333333333
"861","P-1973-122-17",642,0.972222222222222,0
"867","P-1973-122-18",12,30.0039872408293,13.9553429027113
"866","P-1973-122-18",23,554.630246502332,84.9433710859427
"864","P-1973-122-18",41,1.42763157894737,0
"863","P-1973-122-18",112,1.84210526315789,0.921052631578947
"862","P-1973-122-18",201,0.921052631578947,0
"865","P-1973-122-18",410,7.36842105263158,0.921052631578947
"870","P-1973-122-19",10,2.865625,4.2984375
"869","P-1973-122-19",202,1.09375,0
"885","P-1973-122-20",10,5.73125,3.43875
"887","P-1973-122-20",40,13.02,3.255
"883","P-1973-122-20",201,7,5.25
"886","P-1973-122-20",202,2.625,0.875
"889","P-1973-122-21",10,4.585,27.51
"891","P-1973-122-21",40,117.18,28.9333333333333
"890","P-1973-122-21",201,11.6666666666667,3.5
"888","P-1973-122-21",202,1.16666666666667,1.16666666666667
"892","P-1973-122-21",304,1.16666666666667,0
"897","P-1973-122-22",10,9.37840909090909,8.33636363636364
"896","P-1973-122-22",40,4.93181818181818,0.986363636363636
"893","P-1973-122-22",201,2.38636363636364,3.18181818181818
"894","P-1973-122-22",202,0.795454545454545,0
"895","P-1973-122-22",304,1.59090909090909,0
"899","P-1973-122-23",10,6.36805555555556,22.925
"901","P-1973-122-24",40,13.5625,3.61666666666667
"900","P-1973-122-24",201,0.729166666666667,1.45833333333333
"906","P-1973-122-25",10,160.475,37.7588235294118
"902","P-1973-122-25",40,243.805882352941,305.076470588235
"907","P-1973-122-25",41,3.19117647058824,1.59558823529412
"905","P-1973-122-25",42,117.778166244209,49.1131567130669
"903","P-1973-122-25",201,11.3235294117647,8.23529411764706
"904","P-1973-122-25",300,2.05882352941176,0
"908","P-1973-122-26",10,96.9903846153846,142.840384615385
"909","P-1973-122-26",40,188.623076923077,293.784615384615
"911","P-1973-122-26",42,4.00045719510801,2.56899588960658
"910","P-1973-122-26",201,9.42307692307692,16.1538461538462
"912","P-1973-122-27",10,6.25227272727273,2.08409090909091
"913","P-1973-122-27",43,3.69568181818182,0
"914","P-1973-122-28",10,1.04204545454545,0
"915","P-1973-122-28",43,1.84784090909091,0
"919","P-1973-122-29",10,51.9633333333333,42.7933333333333
"918","P-1973-122-29",60,17.6535087719298,4.60526315789474
"917","P-1973-122-29",201,4.66666666666667,7
"920","P-1973-122-29",300,1.16666666666667,0
"916","P-1973-122-29",640,1.16666666666667,0
"927","P-1973-122-30",10,14.0097222222222,8.91527777777778
"928","P-1973-122-30",40,43.4,13.2611111111111
"930","P-1973-122-31",10,29.6676470588235,12.1367647058824
"929","P-1973-122-31",40,395.705882352941,76.5882352941177
"932","P-1973-122-31",41,1.59558823529412,1.59558823529412
